SiteEnergyUse(kBtu)
7226362.5
19295226.0
841242.0
6029020.0
8268496.5
4103800.75
1735995.75
241478.5938
4391348.0
1961581.5
16378152.0
545426.375
7335905.5
3035962.25
6197825.0
1903455.875
12095818.0
1500309.75
5284343.5
2145603.5
4052720.0
561473.875
26823218.0
2763597.0
3987215.5
2936336.25
642645.1875
12726789.0
438557.0
6293359.0
588856.125
2371358.0
1399581.625
1508561.875
844076.8125
1268459.0
638507.125
2130673.75
2933288.75
4307238.5
875943.3125
11480494.0
5170809.5
1968655.125
2737534.5
2133797.75
4626443.0
485971.0
14641502.0
5587347.0
3091387.5
861972.875
238969.7031
25631512.0
3626431.5
1725336.25
19459304.0
37785552.0
26689658.0
942415.1875
1529510.25
270838.5
68090728.0
9898724.0
1900006.25
1618110.375
1989763.875
4841347.5
3191228.25
3095882.0
945245.625
16246106.0
1555420.25
2177064.75
2615973.5
579888.3125
2485521.0
4801472.0
895784.6875
8580279.0
4704936.5
21027396.0
7683885.0
27684480.0
2028125.625
98960776.0
794724.625
6135173.0
1052244.75
4353025.0
630250.125
4416909.5
2153603.5
520011.8125
61576184.0
8305255.0
1207504.0
2075891.0
1922953.25
90609640.0
2470566.0
8190809.0
1361427.75
2356376.75
1758134.625
2371575.0
6275367.5
5525072.5
771512.6875
2582687.0
19165116.0
2843033.5
1211349.25
2003807.75
6057410.0
161311.0938
5444253.5
79711.79688
2424724.25
1469556.25
910718.6875
1998725.25
318364.8125
1642471.5
1028277.313
26416770.0
1219744.75
41680640.0
11521702.0
1791697.75
4116871.5
2014475.875
17880184.0
4169431.5
17457560.0
1083729.625
216115.0
1274049.75
5697472.5
1994967.75
350264.5938
2274296.75
813641.0
52226204.0
1200180.875
18967014.0
1538750.625
1063960.125
3009967.0
1424157.25
4854429.5
3202213.0
2839882.25
1906384.875
860364.1875
2844685.0
25311526.0
534703.6875
3375211.0
847419.375
1325972.75
8767617.0
131373880.0
48406556.0
1045838.5
274682208.0
2497942.75
1399062.75
2222097.5
1467060.25
9851260.0
5401277.5
1740568.25
7273155.5
7711757.5
11061916.0
1280263.75
431390.4063
45163308.0
7251589.0
2042771.0
1849331.25
753275.1875
31803568.0
3534690.75
2071670.25
4145920.5
13723820.0
2284133.75
1814947.0
1368120.5
2274873.5
1440554.25
8355988.5
18576900.0
1533245.75
509124.0
605971.1875
9336239.0
18470340.0
1972078.625
1581352.75
904059.875
1841154.25
971990.3125
3684188.5
430473.6875
2556131.0
6744317.0
44683660.0
347437.6875
20725996.0
1641667.0
17695420.0
10498344.0
47859812.0
866126.375
1245923.75
6127771.5
2502131.0
3204685.5
1297812.75
1357119.875
6361236.5
666687.5
267135.0938
4729846.5
1149140.25
143423024.0
881386.1875
3897738.0
876425.0
1404702.25
39403320.0
14856199.0
3778355.0
1608884.25
2890379.0
2010454.625
405050.4063
17673018.0
1217509.125
4585070.5
985401.8125
1564891.75
5136604.5
1392153.0
2235765.5
2786648.75
1987934.625
595839.0
17074142.0
8655604.0
2159170.25
1682454.875
468396.9063
809291.8125
1123943.0
243518.2031
1078535.75
2473302.0
3568419.5
1638691.625
2794837.0
3498214.75
4265815.0
989079.5
91996.0
45252356.0
966907.375
6963616.5
10642754.0
9373179.0
6298131.5
10750010.0
15206762.0
3775187.5
1165598.875
40613740.0
13906080.0
17867002.0
1153690.125
16016644.0
5214621.5
5155090.5
1358519.0
6836900.0
1288669.5
3456131.5
1010967.688
5277482.5
743528.125
227509.5
1363191.625
291614432.0
11963428.0
774075.6875
8163413.0
3460275.5
3928695.25
11688601.0
17666646.0
405062.0
2686765.0
5252131.0
3493093.75
1730600.625
2762846.0
1055033.0
3371659.75
10105379.0
564754.1875
3978277.0
637685.0
15640994.0
3532966.5
1441445.625
33729336.0
2830674.75
52960796.0
39605888.0
9472358.0
2429214.0
2119806.25
2559461.75
6668568.5
2991674.75
1801941.75
1554599.25
1361794.25
940844.6875
8921778.0
3185005.25
1012024.313
9941308.0
1567746.75
20723248.0
2688675.75
1587454.75
1426279.5
2662054.25
1618916.375
1943899.25
1155080.5
5450441.5
775729.1875
3065954.5
69519808.0
145468.7969
2050600.75
5608600.5
7588060.5
1809101.5
14524386.0
10062436.0
719471.1875
8819852.0
1001964.0
1631479.125
3475804.25
3444270.0
1169394.875
1829981.375
27076922.0
2640980.25
1253745.5
3625407.5
14029480.0
2100982.75
17225444.0
2443065.25
48479988.0
2227638.25
5446624.0
11019641.0
8518313.0
2334260.0
7619445.0
12015936.0
1623657.0
2158629.0
4644178.0
1689372.625
2193115.0
238255.0
6901554.0
727385.8125
1459199.75
1321065.0
1128179.125
5453438.5
1441665.375
1324092.125
2094724.625
3929371.0
1080821.0
2345752.5
6468090.0
8382140.5
2100216.5
6062770.5
20560622.0
5655578.0
44731160.0
363808.1875
1988334.5
1847401.0
3903259.75
1431784.0
1295485.25
3846501.25
2399353.5
3736960.0
2249592.5
1799664.125
163945984.0
26941110.0
709990.8125
16808.90039
620994.3125
4695139.0
1345025.75
1232822.875
1539066.375
2547848.0
1614026.25
326778.6875
248616.0
11147342.0
4426136.0
1984067.625
608359.6875
11319836.0
1881516.125
41213584.0
36378588.0
2439484.75
1845150.625
3600571.25
2436063.0
430308.9063
1602084.375
284857.3125
6917280.0
100841.7031
9956396.0
2143650.75
3686962.25
19397324.0
5661689.5
4855036.5
784364.5
4342597.0
1934224.25
592088.125
2280352.5
1537570.25
2646879.0
4167253.75
1295685.75
6960904.5
1176342.25
1042652.625
1152896.25
56606136.0
523614.0938
2173143.75
409578.4063
6657348.5
3606416.0
1577040.875
1788148.0
2186018.5
448385312.0
10053489.0
27018020.0
3574542.25
3363535.5
37797084.0
3560614.25
782343.8125
3027867.5
19155416.0
1356874.75
1403820.0
1377627.0
40847752.0
123767.2031
15878689.0
5652231.0
8381834.5
1162561.125
6197824.5
8476183.0
1333432.125
1002995.0
13329024.0
954352.6875
2478025.25
971155.625
917100.3125
1799402.75
5117308.5
65047284.0
1751483.875
3076813.25
7519466.5
375773.5938
412562.4063
1162163.125
2266983.0
1793851.375
5400049.5
9683979.0
227566.7031
32552428.0
3212269.0
2108861.75
2912264.0
797170.3125
8384523.0
16020642.0
731321.8125
8663691.0
22394416.0
502667.6875
2735166.0
15067340.0
2128459.0
11730555.0
331675.0
11410228.0
22104512.0
4294550.0
2203026.5
2240342.0
46510960.0
25959642.0
63835192.0
8218155.5
1103594.75
3241917.0
1822834.25
30038490.0
950695.625
4236396.5
522972.1875
1388345.125
4926695.0
2160420.0
1791071.375
2067352.5
23658978.0
1705515.25
8651835.0
4757299.5
19423344.0
1257033.5
6715187.0
608755.375
3505497.0
24017770.0
1748444.25
859236.625
1941728.75
1267348.5
809870.8125
1848878.5
5348309.0
3542708.5
5094197.0
1498457.875
7290824.5
318962.8125
810636.875
13631141.0
2883139.0
2925780.0
9134963.0
1981115.25
713326.875
177812.7969
9190442.0
1021754.688
8905287.0
1528295.75
1028376.875
6345009.5
783423.0
666740.3125
33268410.0
433871.0
8570571.0
2450442.75
1011667.5
2767491.0
6669954.0
3612526.75
576405.125
2077039.375
1622231.375
1208029.25
8141155.5
42792072.0
786324.0
2590622.0
991918.0
20955026.0
1632498.625
873711.125
1636649.125
16163194.0
11054535.0
1391714.25
1787119.0
3518459.5
904236.0
2946756.25
49517704.0
741287.1875
729397.1875
9814820.0
25567108.0
4991893.5
1262235.25
3611538.0
1000796.875
1074989.0
1662054.125
4476997.0
9536161.0
4475650.0
56485204.0
22325364.0
600516.875
4193371.0
3321603.0
5355753.0
16701055.0
1286817.375
1439572.375
7221482.5
977230.3125
919746.3125
1835804.875
14436982.0
369291.5
3004271.0
102673696.0
1132489.625
1429146.375
932082.125
764094.5
1486681.75
2331952.75
2805826.0
3822102.5
465533.3125
1148202.25
40062888.0
5792926.0
3570161.75
2303732.75
645665.375
651293.3125
4166306.25
932083.5
1298039.875
5327249.5
6606832.5
7258758.5
13410041.0
1379932.5
13239050.0
13795954.0
1114384.625
22078064.0
3528086.75
1544501.75
12434593.0
1938776.75
7240274.0
981009.125
964923.8125
184077.0
1411305.5
882896.5
16319835.0
1986094.875
4323672.0
965425.1875
24395228.0
1967476.375
229856.4063
313528.0938
8915523.0
1224186.25
4590246.5
18661606.0
3059758.0
4728488.5
53079164.0
25453690.0
13898181.0
2796425.0
1539176.625
899924.1875
1567040.75
15272491.0
2443141.5
4383100.5
1594733.625
4199443.0
2478960.0
4069301.5
1709307.5
22530168.0
4636396.5
866806.0
4302455.5
840549.375
413919.0
747456.875
12086616.0
1333637.625
157606480.0
14833476.0
7768057.5
1436510.375
47102428.0
15480681.0
4549892.0
18390344.0
18221224.0
6461937.0
4581493.0
2563985.5
18102026.0
9937707.0
8025696.0
11171988.0
20675922.0
11195917.0
755618.1875
74130576.0
1594422.5
3094090.0
605186.3125
7305474.0
10557910.0
1612105.75
799996.0
3993913.25
802312.5
2186148.5
21042926.0
6129780.0
3064039.5
1088556.25
657385.8125
8926736.0
9765777.0
1784385.25
8054334.0
2603931.25
6782435.0
16373232.0
269016.6875
9155568.0
16540550.0
3894584.5
1950713.25
1381590.125
3989399.0
3717064.0
6522551.5
12729858.0
7046345.5
5155568.5
204499.0938
5827595.5
5475367.0
4448582.5
4489661.0
27717034.0
8800292.0
3936421.5
5134607.5
1386445.375
2058955.25
59757440.0
133880.0
1465795.75
3652708.75
15473117.0
3706100.25
3181045.5
1063269.125
7946961.0
770333.0
2852102.75
3377209.75
1086678.125
1408291.375
3343550.0
1242811.75
116486.6016
97690.39844
2070005.625
33713876.0
6674179.5
4178233.5
4991360.5
1610794.75
3238216.0
6186461.5
478690.0938
3220635.25
2346571.5
8523594.0
1247362.0
845044.125
5876439.0
928584.875
526752.8125
14913424.0
1748644.5
8493420.0
5437110.5
6357632.0
4644346.0
662012.0
923812.8125
9363374.0
13567774.0
3605749.75
1813404.0
2827772.75
402051.3125
55073120.0
1485945.875
44984468.0
1851260.5
3459543.0
9343428.0
113130.0
3639670.25
3573328.25
14697487.0
688641.8125
3415561.25
8475238.0
34012980.0
3485865.5
1586388.75
2887392.0
33556756.0
11077140.0
1581036.75
3494929.5
293090784.0
690557.6875
127374.0
1989287.0
2520483.25
2037720.625
605130.6875
440419.1875
686019.1875
2442220.0
2551022.25
851053.8125
13962749.0
1856230.625
6235947.0
415364.5938
469499.8125
9393108.0
1832031.5
13214416.0
2499140.0
1073156.375
287763.5
108200.3984
2701833.75
13911761.0
2366929.5
1553208.375
5000717.0
336745.4063
1069749.75
2189735.0
3040195.5
2756214.75
5357833.0
2100097.75
9641043.0
2225512.0
1242666.25
924192.6875
719905.1875
7548807.0
3663534.5
27137190.0
5535626.0
1242311.5
24906132.0
1234095.5
752093.625
2472350.25
2313978.75
323739.4063
5089083.0
1310236.625
2417401.25
419978.6875
1633399.375
1950092.5
1686405.0
1929851.5
6787070.0
1139980.625
2244317.0
2524228.25
711118.375
6668456.0
12029600.0
1213869.75
2409429.0
1519952.125
1333289.625
431471.6875
8303666.5
4253369.5
2853189.5
1244150.0
2882489.75
1137967.5
496477.3125
3009463.75
7791957.0
3768900.5
1377519.5
56498868.0
6118300.5
1011965.375
35891484.0
5968153.5
14512786.0
2615247.75
2241280.5
1471914.25
23262244.0
41399504.0
552007.5
57764408.0
7802205.5
5417598.0
15725581.0
37022180.0
17186624.0
16865978.0
1061458.25
6876439.5
1298307.625
7655751.0
544172.375
499828.5938
2107743.75
1261634.5
502898.6875
21169502.0
6335315.5
716279.6875
150167.7969
1582655.875
1294615.25
4322873.0
1981360.0
2465983.5
936616.5
5392617.5
3543985.5
14633233.0
2178690.5
12184124.0
9512829.0
10234721.0
1404253.75
8687690.0
1717130.875
10394330.0
4253577.5
640377.0
1328461.25
1072151.375
287132.5
2717863.25
14172606.0
80469216.0
834711.875
6584966.5
950276.1875
1951856.25
209698.7031
53466684.0
8521989.0
17750994.0
8422861.0
2099386.75
16371039.0
1639136.25
965651.125
5981430.0
20779796.0
1062722.625
1108310.875
3058638.0
5447076.5
1857154.75
752104.0
13424079.0
2177075.0
25307744.0
4912143.0
1575581.0
362874.0
10834087.0
2553763.5
5912066.0
10960107.0
786253.6875
2179719.75
5671256.0
6029121.5
1035554.688
1143826.625
15026352.0
4817062.0
416885.5938
1164537.75
778355.8125
805643.5
1291405.25
30083496.0
2799595.0
209644.9063
306911.0938
2619088.5
2478045.5
3757006.0
2466100.0
1100499.75
1676426.5
4750799.0
12731388.0
2371304.5
6058494.0
636965.5
3548858.25
41696464.0
1436773.875
466672.6875
533742.8125
20361158.0
1231546.0
586589.1875
17085344.0
1396082.25
51168308.0
2217620.0
6994740.5
6525887.0
5499097.0
1401315.875
992794.6875
30985420.0
2998208.25
3537841.5
2701872.0
873923712.0
736428.625
1601955.625
1522596.75
3743228.5
1539478.5
104722.2969
1544995.75
3042875.5
11624548.0
1608508.75
1084553.75
2053956.375
3481727.5
16402563.0
1429855.75
7739699.0
758008.875
3063504.5
12720069.0
24105.5
9058916.0
531737.1875
8873485.0
9444484.0
3155496.0
7408342.0
3321035.75
1403094.75
2411402.25
13568148.0
3267564.0
2301043.75
1145535.75
13270687.0
966677.125
2188051.25
12148720.0
4374646.0
1633105.375
1778431.75
25478086.0
4877959.0
2018385.75
1607972.25
3740373.75
503744.6875
162960.0
1634178.25
2773647.5
1765813.625
7265178.0
18588860.0
2246747.5
1252323.875
5514308.5
1794187.25
6366084.5
61762380.0
3767135.0
1890502.5
5078204.0
326001.1875
3296526.25
1544193.75
117438.3984
7798464.0
317794.4063
1049748.625
1354000.625
2848317.25
1208035.375
6689184.0
1046187.625
3484915.5
92937640.0
5337334.0
2755829.0
858701.0
3886545.0
5481549.0
5134446.0
987063.6875
11651200.0
9029489.0
1094940.75
903541.875
6962073.0
28450436.0
4653535.0
6917478.5
3085814.0
557863.6875
222600.0938
2491238.25
3947209.25
2147968.25
1912760.75
2373568.25
1441900.5
2429021.0
9357230.0
3147042.0
905750.375
602245.0
1761137.5
2178074.5
935580.3125
1686262.25
1380293.625
1700057.375
595936.5
845961.375
5197118.0
21156670.0
6797647.0
10154608.0
1195165.25
1042108.5
7837692.5
24755086.0
12250422.0
6778694.0
5464762.0
65336980.0
24603420.0
75073888.0
331059.5
2897079.75
873577.3125
1181428.75
1980825.25
26659244.0
1748629.875
1987334.75
4748137.0
690529.5
470666.6875
6456026.0
2339814.25
1811506.375
9722890.0
550324.1875
4515180.5
847097.8125
1594504.875
222255.9063
8690648.0
13133225.0
42584028.0
2586116.0
1402048.5
5976246.0
581289.0
9232576.0
36436388.0
1267463.125
5328051.5
983595.875
4970047.0
1056782.125
2733846.0
652991.6875
5135040.0
16760217.0
3239754.0
2233262.0
14715262.0
17254810.0
6858533.5
2654316.0
3234787.75
3050455.25
7442314.5
11508035.0
2602213.75
436604.0938
13730204.0
2735811.5
1955013.5
8773058.0
519806.0938
1509292.0
1677002.25
1772188.5
4765753.5
1965182.25
1776411.75
2746560.75
2824096.75
2096835.5
5662234.0
14469228.0
1832808.75
361542.0938
1992158.25
7439009.0
1407277.25
387810.0
5313217.0
335245.0
2886141.5
1536998.25
90558.70313
3476212.5
893053.1875
1989103.875
6505995.0
1027230.875
6423556.5
421430.0
3242077.75
2545405.0
3046543.0
720170.6875
8839812.0
1478979.25
1275231.75
3020001.5
5833800.0
2203758.5
3724098.25
1287497.375
968026.3125
1157976.5
817409.625
11343686.0
19085174.0
1228113.5
2944296.25
22767828.0
418348.5
3168131.0
72587024.0
2720238.25
1696978.75
2828950.5
9436408.0
1435562.75
5144392.0
55030192.0
796042.375
1356972.25
5238803.0
15965859.0
13656587.0
2045592.0
10005787.0
2462408.25
39523852.0
8164853.0
1269847.75
2655387.5
1015060.188
1074350.375
2385395.0
3275779.25
2092696.0
6673138.0
9080022.0
